Filter_1,Filter_1_1,Filter_1_2,Year,Batch,Number,Individual_Total,Individual_Treat,Phase,Species,Treatment,Treatment_Name,Resting_seconds,Active_seconds,vid_length,Resting_prop,Active_prop,Resting_entries,Active_entries,Resting_first_entry_time,Active_first_entry_time,Active_per_period,Diff_Activity,Change_Activity
1,0,1,22,3,3251,243,23,3,RT,95C,Treat(100Ü)Post,266.186,33.815,300.001,0.887,0.113,14,13,0,0.981,2.601154,1.305,0.040141
1,0,1,22,3,3252,244,24,1,RT,95C,Treat(100Ü)Pre,297.18,2.821,300.001,0.991,0.009,5,4,0,120.88,0.70525,NA,NA
1,0,1,22,3,3253,244,24,2,RT,95C,Treat(100Ü)Stim,300.001,0,300.001,1,0,1,0,0,NA,0,-2.821,-1
1,0,1,22,3,3254,244,24,3,RT,95C,Treat(100Ü)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-2.821,-1
1,0,1,22,3,3255,245,25,1,RT,95C,Treat(100Ü)Pre,236.299,63.702,300.001,0.788,0.212,35,34,0,10.096,1.873588,NA,NA
1,0,1,22,3,3256,245,25,2,RT,95C,Treat(100Ü)Stim,266.001,34,300.001,0.886667,0.113333,25,24,0,48.099,1.416667,-29.702,-0.466265
1,0,1,22,3,3257,245,25,3,RT,95C,Treat(100Ü)Post,274.414,25.587,300.001,0.915,0.085,19,18,0,91.001,1.4215,-38.115,-0.598333
1,0,1,22,3,3258,246,26,1,RT,95C,Treat(100Ü)Pre,279.044,20.957,300.001,0.93,0.07,17,16,0,93.979,1.309813,NA,NA
1,0,1,22,3,3259,246,26,2,RT,95C,Treat(100Ü)Stim,300,0,300,1,0,1,0,0,NA,0,-20.957,-1
1,0,1,22,3,3260,246,26,3,RT,95C,Treat(100Ü)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-20.957,-1
1,0,1,22,3,3261,247,27,1,RT,95C,Treat(100Ü)Pre,293.613,6.388,300.001,0.979,0.021,7,6,0,23.643,1.064667,NA,NA
1,0,1,22,3,3262,247,27,2,RT,95C,Treat(100Ü)Stim,286.218,13.782,300,0.95406,0.04594,10,9,0,42.441,1.531333,7.394,1.157483
1,0,1,22,3,3263,247,27,3,RT,95C,Treat(100Ü)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-6.388,-1
1,0,1,22,3,3264,248,28,1,RT,95C,Treat(100Ü)Pre,300.001,0,300.001,1,0,1,0,0,NA,NA,NA,NA
1,0,1,22,3,3265,248,28,2,RT,95C,Treat(100Ü)Stim,300,0,300,1,0,1,0,0,NA,NA,NA,NA
1,0,1,22,3,3266,248,28,3,RT,95C,Treat(100Ü)Post,300.001,0,300.001,1,0,1,0,0,NA,NA,NA,NA
1,0,1,22,3,3267,249,29,1,RT,95C,Treat(100Ü)Pre,244.197,55.804,300.001,0.814,0.186,29,28,0,16.501,1.993,NA,NA
1,0,1,22,3,3268,249,29,2,RT,95C,Treat(100Ü)Stim,279.264,20.737,300.001,0.930877,0.069123,10,9,0,38.141,2.304111,-35.067,-0.628396
1,0,1,22,3,3269,249,29,3,RT,95C,Treat(100Ü)Post,291.048,8.953,300.001,0.97,0.03,6,5,0,99.961,1.7906,-46.851,-0.839563
1,0,1,22,3,3270,250,30,1,RT,95C,Treat(100Ü)Pre,284.145,15.856,300.001,0.947,0.053,9,8,0,29.66,1.982,NA,NA
1,0,1,22,3,3271,250,30,2,RT,95C,Treat(100Ü)Stim,298.201,1.8,300.001,0.994,0.006,2,1,0,198.62,1.8,-14.056,-0.886478
1,0,1,22,3,3272,250,30,3,RT,95C,Treat(100Ü)Post,292.825,7.176,300.001,0.976,0.024,6,5,0,37.382,1.4352,-8.68,-0.547427
1,0,1,21,1,3393,251,1,1,RT,20C,Treat(Freeze)Pre,253.435,46.565,300,0.845,0.155,28,27,0,22.221,1.72463,NA,NA
1,0,1,21,1,3394,251,1,2,RT,20C,Treat(Freeze)Stim,247.53,52.47,300,0.8251,0.1749,20,20,0,35.661,2.6235,5.905,0.126812
1,0,1,21,1,3395,251,1,3,RT,20C,Treat(Freeze)Post,243.157,56.843,300,0.811,0.189,29,29,0,1.222,1.960103,10.278,0.220724
1,0,1,21,1,3396,252,2,1,RT,20C,Treat(Freeze)Pre,260.582,39.418,300,0.869,0.131,22,22,2.02,0,1.791727,NA,NA
1,0,1,21,1,3397,252,2,2,RT,20C,Treat(Freeze)Stim,286.027,13.973,300,0.953423,0.046577,8,7,0,130.08,1.996143,-25.445,-0.645517
1,0,1,21,1,3398,252,2,3,RT,20C,Treat(Freeze)Post,265.986,34.014,300,0.887,0.113,22,21,0,16.48,1.619714,-5.404,-0.137095
1,0,1,21,1,3399,253,3,1,RT,20C,Treat(Freeze)Pre,266.422,33.579,300.001,0.888,0.112,24,23,0,29.66,1.459957,NA,NA
1,0,1,21,1,3400,253,3,2,RT,20C,Treat(Freeze)Stim,274.594,25.406,300,0.915313,0.084687,14,13,0,52.742,1.954308,-8.173,-0.243396
1,0,1,21,1,3401,253,3,3,RT,20C,Treat(Freeze)Post,300,0,300,1,0,1,0,0,NA,0,-33.579,-1
1,0,1,21,1,3402,254,4,1,RT,20C,Treat(Freeze)Pre,256.602,43.398,300,0.855,0.145,19,18,0,2.98,2.411,NA,NA
1,0,1,21,1,3403,254,4,2,RT,20C,Treat(Freeze)Stim,247.283,52.717,300,0.824277,0.175723,18,17,0,4.941,3.101,9.319,0.214733
1,0,1,21,1,3404,254,4,3,RT,20C,Treat(Freeze)Post,259.832,40.168,300,0.866,0.134,24,23,0,9.19,1.746435,-3.23,-0.074427
1,0,1,21,1,3405,255,5,1,RT,20C,Treat(Freeze)Pre,214.132,85.868,300,0.714,0.286,29,28,0,0.881,3.066714,NA,NA
1,0,1,21,1,3406,255,5,2,RT,20C,Treat(Freeze)Stim,199.561,100.439,300,0.665203,0.334797,37,37,0,3.661,2.714568,14.571,0.169691
1,0,1,21,1,3407,255,5,3,RT,20C,Treat(Freeze)Post,222.196,77.805,300.001,0.741,0.259,34,33,0,20.6,2.357727,-8.063,-0.0939
1,0,1,21,1,3408,256,6,1,RT,20C,Treat(Freeze)Pre,279.565,20.435,300,0.932,0.068,9,8,0,19.341,2.554375,NA,NA
1,0,1,21,1,3409,256,6,2,RT,20C,Treat(Freeze)Stim,0,0,0,NA,NA,0,0,NA,NA,0,-20.435,-1
1,0,1,21,1,3410,256,6,3,RT,20C,Treat(Freeze)Post,298.459,1.541,300,0.995,0.005,2,1,0,99.44,1.541,-18.894,-0.92459
1,0,1,21,1,3411,257,7,1,RT,20C,Treat(Freeze)Pre,253.786,46.214,300,0.846,0.154,24,23,0,25.981,2.009304,NA,NA
1,0,1,21,1,3412,257,7,2,RT,20C,Treat(Freeze)Stim,258.856,41.144,300,0.862853,0.137147,12,11,0,32.603,3.740364,-5.07,-0.109707
1,0,1,21,1,3413,257,7,3,RT,20C,Treat(Freeze)Post,250.829,49.171,300,0.836,0.164,28,27,0,10.979,1.821148,2.957,0.063985
1,0,1,21,1,3414,258,8,1,RT,20C,Treat(Freeze)Pre,274.502,25.498,300,0.915,0.085,12,11,0,5.084,2.318,NA,NA
1,0,1,21,1,3415,258,8,2,RT,20C,Treat(Freeze)Stim,286.739,13.261,300,0.955797,0.044203,9,8,0,38.481,1.657625,-12.237,-0.47992
1,0,1,21,1,3416,258,8,3,RT,20C,Treat(Freeze)Post,292.816,7.184,300,0.976,0.024,8,7,0,13.159,1.026286,-18.314,-0.718252
1,0,1,21,1,3417,259,9,1,RT,20C,Treat(Freeze)Pre,296.431,3.569,300,0.988,0.012,5,4,0,1.461,0.89225,NA,NA
1,0,1,21,1,3418,259,9,2,RT,20C,Treat(Freeze)Stim,300,0,300,1,0,1,0,0,NA,0,-3.569,-1
1,0,1,21,1,3419,259,9,3,RT,20C,Treat(Freeze)Post,300,0,300,1,0,1,0,0,NA,0,-3.569,-1
1,0,1,21,1,3420,260,10,1,RT,20C,Treat(Freeze)Pre,290.986,9.014,300,0.97,0.03,11,10,0,47.46,0.9014,NA,NA
1,0,1,21,1,3421,260,10,2,RT,20C,Treat(Freeze)Stim,293.079,6.921,300,0.97693,0.02307,7,6,0,38.6,1.1535,-2.093,-0.232194
1,0,1,21,1,3422,260,10,3,RT,20C,Treat(Freeze)Post,292.836,7.164,300,0.976,0.024,9,8,0,64.859,0.8955,-1.85,-0.205236
1,0,1,21,2,3423,261,11,1,RT,20C,Treat(Freeze)Pre,270.644,29.356,300,0.902,0.098,19,18,0,25.021,1.630889,NA,NA
1,0,1,21,2,3424,261,11,2,RT,20C,Treat(Freeze)Stim,274.445,25.555,300,0.914817,0.085183,9,8,0,137.06,3.194375,-3.801,-0.129479
1,0,1,21,2,3425,261,11,3,RT,20C,Treat(Freeze)Post,300,0,300,1,0,1,0,0,NA,0,-29.356,-1
1,0,1,21,2,3426,262,12,1,RT,20C,Treat(Freeze)Pre,285.473,4.086,289.559,0.986,0.014,6,6,10.961,10.441,0.681,NA,NA
1,0,1,21,2,3427,262,12,2,RT,20C,Treat(Freeze)Stim,300,0,300,1,0,1,0,0,NA,0,-4.086,-1
1,0,1,21,2,3428,262,12,3,RT,20C,Treat(Freeze)Post,300,0,300,1,0,1,0,0,NA,0,-4.086,-1
1,0,1,21,2,3429,263,13,1,RT,20C,Treat(Freeze)Pre,254.349,45.651,300,0.848,0.152,27,26,0,10.741,1.755808,NA,NA
1,0,1,21,2,3430,263,13,2,RT,20C,Treat(Freeze)Stim,267.9,32.1,300,0.893,0.107,9,8,0,58.204,4.0125,-13.551,-0.296839
1,0,1,21,2,3431,263,13,3,RT,20C,Treat(Freeze)Post,271.024,28.976,300,0.903,0.097,23,22,0,22.022,1.317091,-16.675,-0.365271
1,0,1,21,2,3432,264,14,1,RT,20C,Treat(Freeze)Pre,247.328,52.672,300,0.824,0.176,29,28,0,11.281,1.881143,NA,NA
1,0,1,21,2,3433,264,14,2,RT,20C,Treat(Freeze)Stim,259.799,40.201,300,0.865997,0.134003,19,18,0,13.702,2.233389,-12.471,-0.236767
1,0,1,21,2,3434,264,14,3,RT,20C,Treat(Freeze)Post,268.099,31.901,300,0.894,0.106,24,23,0,24.07,1.387,-20.771,-0.394346
1,0,1,21,2,3435,265,15,1,RT,20C,Treat(Freeze)Pre,280.828,19.172,300,0.936,0.064,13,13,0,22.619,1.474769,NA,NA
1,0,1,21,2,3436,265,15,2,RT,20C,Treat(Freeze)Stim,261.672,38.328,300,0.87224,0.12776,21,20,0,16.44,1.9164,19.156,0.999165
1,0,1,21,2,3437,265,15,3,RT,20C,Treat(Freeze)Post,283.086,16.914,300,0.944,0.056,14,13,0,49.286,1.301077,-2.258,-0.117776
1,0,1,21,2,3438,266,16,1,RT,20C,Treat(Freeze)Pre,272.093,27.907,300,0.907,0.093,22,21,0,9.401,1.328905,NA,NA
1,0,1,21,2,3439,266,16,2,RT,20C,Treat(Freeze)Stim,278.532,21.468,300,0.92844,0.07156,16,15,0,58.92,1.4312,-6.439,-0.230731
1,0,1,21,2,3440,266,16,3,RT,20C,Treat(Freeze)Post,285.629,14.371,300,0.952,0.048,11,10,0,85.821,1.4371,-13.536,-0.48504
1,0,1,21,2,3441,267,17,1,RT,20C,Treat(Freeze)Pre,292.08,7.92,300,0.974,0.026,9,8,0,17.372,0.99,NA,NA
1,0,1,21,2,3442,267,17,2,RT,20C,Treat(Freeze)Stim,300,0,300,1,0,1,0,0,NA,0,-7.92,-1
1,0,1,21,2,3443,267,17,3,RT,20C,Treat(Freeze)Post,300,0,300,1,0,1,0,0,NA,0,-7.92,-1
1,0,1,21,2,3444,268,18,1,RT,20C,Treat(Freeze)Pre,222.73,77.27,300,0.742,0.258,49,49,0,0.441,1.576939,NA,NA
1,0,1,21,2,3445,268,18,2,RT,20C,Treat(Freeze)Stim,219.715,80.285,300,0.732383,0.267617,38,38,0,4.3,2.112763,3.015,0.039019
1,0,1,21,2,3446,268,18,3,RT,20C,Treat(Freeze)Post,231.006,68.994,300,0.77,0.23,43,42,0,17.42,1.642714,-8.276,-0.107105
1,0,1,21,2,3447,269,19,1,RT,20C,Treat(Freeze)Pre,243.579,56.421,300,0.812,0.188,34,34,0,10.041,1.659441,NA,NA
1,0,1,21,2,3448,269,19,2,RT,20C,Treat(Freeze)Stim,246.266,53.734,300,0.820887,0.179113,18,17,0,21.789,3.160824,-2.687,-0.047624
1,0,1,21,2,3449,269,19,3,RT,20C,Treat(Freeze)Post,259.789,40.211,300,0.866,0.134,22,21,0,29.881,1.91481,-16.21,-0.287304
1,0,1,21,2,3450,270,20,1,RT,20C,Treat(Freeze)Pre,273.903,26.097,300,0.913,0.087,18,17,0,62.261,1.535118,NA,NA
1,0,1,21,2,3451,270,20,2,RT,20C,Treat(Freeze)Stim,252.545,47.455,300,0.841817,0.158183,24,23,0,23.161,2.063261,21.358,0.818408
1,0,1,21,2,3452,270,20,3,RT,20C,Treat(Freeze)Post,271.321,28.679,300,0.904,0.096,20,19,0,21.219,1.509421,2.582,0.098939
1,0,1,21,3,3453,271,21,1,RT,20C,Treat(Freeze)Pre,282.095,17.905,300,0.94,0.06,11,10,0,8.381,1.7905,NA,NA
1,0,1,21,3,3454,271,21,2,RT,20C,Treat(Freeze)Stim,296.94,3.06,300,0.9898,0.0102,3,2,0,197.66,1.53,-14.845,-0.829098
1,0,1,21,3,3455,271,21,3,RT,20C,Treat(Freeze)Post,275.691,24.309,300,0.919,0.081,14,13,0,21.22,1.869923,6.404,0.357665
1,0,1,21,3,3456,272,22,1,RT,20C,Treat(Freeze)Pre,274.216,25.784,300,0.914,0.086,17,16,0,25.819,1.6115,NA,NA
1,0,1,21,3,3457,272,22,2,RT,20C,Treat(Freeze)Stim,274.864,25.136,300,0.916213,0.083787,12,11,0,10.339,2.285091,-0.648,-0.025132
1,0,1,21,3,3458,272,22,3,RT,20C,Treat(Freeze)Post,271.864,28.136,300,0.906,0.094,22,21,0,20.421,1.33981,2.352,0.091219
1,0,1,21,3,3459,273,23,1,RT,20C,Treat(Freeze)Pre,287.684,12.316,300,0.959,0.041,9,8,0,10.66,1.5395,NA,NA
1,0,1,21,3,3460,273,23,2,RT,20C,Treat(Freeze)Stim,273.611,26.39,300.001,0.912034,0.087966,15,14,0,45.6,1.885,14.074,1.142741
1,0,1,21,3,3461,273,23,3,RT,20C,Treat(Freeze)Post,288.235,11.765,300,0.961,0.039,10,9,0,17.7,1.307222,-0.551,-0.044739
1,0,1,21,3,3462,274,24,1,RT,20C,Treat(Freeze)Pre,290.536,9.464,300,0.968,0.032,7,6,0,4.281,1.577333,NA,NA
1,0,1,21,3,3463,274,24,2,RT,20C,Treat(Freeze)Stim,293.094,6.906,300,0.97698,0.02302,7,6,0,56.061,1.151,-2.558,-0.270287
1,0,1,21,3,3464,274,24,3,RT,20C,Treat(Freeze)Post,289.499,10.501,300,0.965,0.035,6,5,0,122.719,2.1002,1.037,0.109573
1,0,1,21,3,3465,275,25,1,RT,20C,Treat(Freeze)Pre,269.241,30.759,300,0.897,0.103,17,16,0,12.32,1.922438,NA,NA
1,0,1,21,3,3466,275,25,2,RT,20C,Treat(Freeze)Stim,293.127,6.873,300,0.97709,0.02291,5,4,0,24.305,1.71825,-23.886,-0.776553
1,0,1,21,3,3467,275,25,3,RT,20C,Treat(Freeze)Post,298.477,1.523,300,0.995,0.005,3,2,0,93.54,0.7615,-29.236,-0.950486
1,0,1,21,3,3468,276,26,1,RT,20C,Treat(Freeze)Pre,300.001,0,300.001,1,0,1,0,0,NA,NA,NA,NA
1,0,1,21,3,3469,276,26,2,RT,20C,Treat(Freeze)Stim,300,0,300,1,0,1,0,0,NA,NA,NA,NA
1,0,1,21,3,3470,276,26,3,RT,20C,Treat(Freeze)Post,300.001,0,300.001,1,0,1,0,0,NA,NA,NA,NA
1,0,1,21,3,3471,277,27,1,RT,20C,Treat(Freeze)Pre,272.998,27.003,300.001,0.91,0.09,22,21,0,29.521,1.285857,NA,NA
1,0,1,21,3,3472,277,27,2,RT,20C,Treat(Freeze)Stim,291.973,8.027,300,0.973243,0.026757,6,5,0,18.524,1.6054,-18.976,-0.702737
1,0,1,21,3,3473,277,27,3,RT,20C,Treat(Freeze)Post,298.216,1.784,300,0.994,0.006,2,1,0,6.861,1.784,-25.219,-0.933933
1,0,1,21,3,3474,278,28,1,RT,20C,Treat(Freeze)Pre,300,0,300,1,0,1,0,0,NA,NA,NA,NA
1,0,1,21,3,3475,278,28,2,RT,20C,Treat(Freeze)Stim,300,0,300,1,0,1,0,0,NA,NA,NA,NA
1,0,1,21,3,3476,278,28,3,RT,20C,Treat(Freeze)Post,300,0,300,1,0,1,0,0,NA,NA,NA,NA
1,0,1,21,3,3477,279,29,1,RT,20C,Treat(Freeze)Pre,273.388,26.612,300,0.911,0.089,12,11,0,60.32,2.419273,NA,NA
1,0,1,21,3,3478,279,29,2,RT,20C,Treat(Freeze)Stim,283.278,16.722,300,0.94426,0.05574,5,4,0,127.78,4.1805,-9.89,-0.371637
1,0,1,21,3,3479,279,29,3,RT,20C,Treat(Freeze)Post,300,0,300,1,0,1,0,0,NA,0,-26.612,-1
1,0,1,21,3,3480,280,30,1,RT,20C,Treat(Freeze)Pre,261.436,38.564,300,0.871,0.129,18,17,0,10.581,2.268471,NA,NA
1,0,1,21,3,3481,280,30,2,RT,20C,Treat(Freeze)Stim,277.527,22.473,300,0.92509,0.07491,12,11,0,21.724,2.043,-16.091,-0.417254
1,0,1,21,3,3482,280,30,3,RT,20C,Treat(Freeze)Post,261.412,38.588,300,0.871,0.129,26,25,0,20.199,1.54352,0.024,0.000622
1,0,1,22,1,3483,281,1,1,RT,Prot-K,Treat(ProtK)Pre,251.923,48.077,300,0.84,0.16,28,27,0,0.923,1.78063,NA,NA
1,0,1,22,1,3484,281,1,2,RT,Prot-K,Treat(ProtK)Stim,290.509,9.491,300,0.968363,0.031637,6,4,0,28.7,2.37275,-38.586,-0.802588
1,0,1,22,1,3485,281,1,3,RT,Prot-K,Treat(ProtK)Post,300,0,300,1,0,1,0,0,NA,0,-48.077,-1
1,0,1,22,1,3486,282,2,1,RT,Prot-K,Treat(ProtK)Pre,277.248,22.752,300,0.924,0.076,9,8,0,32.006,2.844,NA,NA
1,0,1,22,1,3487,282,2,2,RT,Prot-K,Treat(ProtK)Stim,300,0,300,1,0,1,0,0,NA,0,-22.752,-1
1,0,1,22,1,3488,282,2,3,RT,Prot-K,Treat(ProtK)Post,289.255,10.745,300,0.964,0.036,5,4,0,94.841,2.68625,-12.007,-0.527734
1,0,1,22,1,3489,283,3,1,RT,Prot-K,Treat(ProtK)Pre,256.453,43.548,300.001,0.855,0.145,19,18,0,24.251,2.419333,NA,NA
1,0,1,22,1,3490,283,3,2,RT,Prot-K,Treat(ProtK)Stim,270.786,29.214,300,0.90262,0.09738,20,19,0,2.14,1.537579,-14.334,-0.329154
1,0,1,22,1,3491,283,3,3,RT,Prot-K,Treat(ProtK)Post,298.477,1.523,300,0.995,0.005,2,1,0,1.341,1.523,-42.025,-0.965027
1,0,1,22,1,3492,284,4,1,RT,Prot-K,Treat(ProtK)Pre,232.868,67.133,300.001,0.776,0.224,28,27,0,5.001,2.486407,NA,NA
1,0,1,22,1,3493,284,4,2,RT,Prot-K,Treat(ProtK)Stim,246.271,53.729,300,0.820903,0.179097,28,27,0,10.566,1.989963,-13.404,-0.199663
1,0,1,22,1,3494,284,4,3,RT,Prot-K,Treat(ProtK)Post,271.406,28.594,300,0.905,0.095,10,10,3.022,0,2.8594,-38.539,-0.574069
1,0,1,22,1,3495,285,5,1,RT,Prot-K,Treat(ProtK)Pre,300,0,300,1,0,1,0,0,NA,NA,NA,NA
1,0,1,22,1,3496,285,5,2,RT,Prot-K,Treat(ProtK)Stim,300,0,300,1,0,1,0,0,NA,NA,NA,NA
1,0,1,22,1,3497,285,5,3,RT,Prot-K,Treat(ProtK)Post,300,0,300,1,0,1,0,0,NA,NA,NA,NA
1,0,1,22,1,3498,286,6,1,RT,Prot-K,Treat(ProtK)Pre,299.479,0.521,300,0.998,0.002,2,1,0,294.321,0.521,NA,NA
1,0,1,22,1,3499,286,6,2,RT,Prot-K,Treat(ProtK)Stim,300,0,300,1,0,1,0,0,NA,0,-0.521,-1
1,0,1,22,1,3500,286,6,3,RT,Prot-K,Treat(ProtK)Post,300,0,300,1,0,1,0,0,NA,0,-0.521,-1
1,0,1,22,1,3501,287,7,1,RT,Prot-K,Treat(ProtK)Pre,281.069,18.931,300,0.937,0.063,14,13,0,65.32,1.456231,NA,NA
1,0,1,22,1,3502,287,7,2,RT,Prot-K,Treat(ProtK)Stim,300,0,300,1,0,1,0,0,NA,0,-18.931,-1
1,0,1,22,1,3503,287,7,3,RT,Prot-K,Treat(ProtK)Post,300,0,300,1,0,1,0,0,NA,0,-18.931,-1
1,0,1,22,1,3504,288,8,1,RT,Prot-K,Treat(ProtK)Pre,300,0,300,1,0,1,0,0,NA,NA,NA,NA
1,0,1,22,1,3505,288,8,2,RT,Prot-K,Treat(ProtK)Stim,300,0,300,1,0,1,0,0,NA,NA,NA,NA
1,0,1,22,1,3506,288,8,3,RT,Prot-K,Treat(ProtK)Post,300,0,300,1,0,1,0,0,NA,NA,NA,NA
1,0,1,22,1,3507,289,9,1,RT,Prot-K,Treat(ProtK)Pre,300,0,300,1,0,1,0,0,NA,0,NA,NA
1,0,1,22,1,3508,289,9,2,RT,Prot-K,Treat(ProtK)Stim,300,0,300,1,0,1,0,0,NA,0,0,NA
1,0,1,22,1,3509,289,9,3,RT,Prot-K,Treat(ProtK)Post,288.246,11.754,300,0.961,0.039,5,4,0,113.281,2.9385,11.754,NA
1,0,1,22,1,3510,290,10,1,RT,Prot-K,Treat(ProtK)Pre,300,0,300,1,0,1,0,0,NA,NA,NA,NA
1,0,1,22,1,3511,290,10,2,RT,Prot-K,Treat(ProtK)Stim,300,0,300,1,0,1,0,0,NA,NA,NA,NA
1,0,1,22,1,3512,290,10,3,RT,Prot-K,Treat(ProtK)Post,300,0,300,1,0,1,0,0,NA,NA,NA,NA
1,0,1,22,2,3513,291,11,1,RT,Prot-K,Treat(ProtK)Pre,247.448,52.553,300.001,0.825,0.175,29,28,0,16.241,1.876893,NA,NA
1,0,1,22,2,3514,291,11,2,RT,Prot-K,Treat(ProtK)Stim,253.446,46.555,300.001,0.844817,0.155183,24,23,0,4.021,2.02413,-5.998,-0.114132
1,0,1,22,2,3515,291,11,3,RT,Prot-K,Treat(ProtK)Post,268.001,32,300.001,0.893,0.107,10,9,0,23.861,3.555556,-20.553,-0.391091
1,0,1,22,2,3516,292,12,1,RT,Prot-K,Treat(ProtK)Pre,286.702,13.299,300.001,0.956,0.044,9,8,0,98.204,1.662375,NA,NA
1,0,1,22,2,3517,292,12,2,RT,Prot-K,Treat(ProtK)Stim,285.657,14.344,300.001,0.952187,0.047813,10,9,0,51.548,1.593778,1.045,0.078577
1,0,1,22,2,3518,292,12,3,RT,Prot-K,Treat(ProtK)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-13.299,-1
1,0,1,22,2,3519,293,13,1,RT,Prot-K,Treat(ProtK)Pre,238.78,61.221,300.001,0.796,0.204,40,39,0,43.661,1.569769,NA,NA
1,0,1,22,2,3520,293,13,2,RT,Prot-K,Treat(ProtK)Stim,300.001,0,300.001,1,0,1,0,0,NA,0,-61.221,-1
1,0,1,22,2,3521,293,13,3,RT,Prot-K,Treat(ProtK)Post,253.924,46.077,300.001,0.846,0.154,19,19,0,135.561,2.425105,-15.144,-0.247366
1,0,1,22,2,3522,294,14,1,RT,Prot-K,Treat(ProtK)Pre,260.903,39.098,300.001,0.87,0.13,26,25,0,8.582,1.56392,NA,NA
1,0,1,22,2,3523,294,14,2,RT,Prot-K,Treat(ProtK)Stim,300.001,0,300.001,1,0,1,0,0,NA,0,-39.098,-1
1,0,1,22,2,3524,294,14,3,RT,Prot-K,Treat(ProtK)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-39.098,-1
1,0,1,22,2,3525,295,15,1,RT,Prot-K,Treat(ProtK)Pre,235.75,64.251,300.001,0.786,0.214,33,32,0,9.06,2.007844,NA,NA
1,0,1,22,2,3526,295,15,2,RT,Prot-K,Treat(ProtK)Stim,219.339,80.662,300.001,0.731128,0.268872,34,33,0,14.56,2.444303,16.411,0.25542
1,0,1,22,2,3527,295,15,3,RT,Prot-K,Treat(ProtK)Post,254.974,45.027,300.001,0.85,0.15,16,15,0,70.364,3.0018,-19.224,-0.299202
1,0,1,22,2,3528,296,16,1,RT,Prot-K,Treat(ProtK)Pre,272.632,27.369,300.001,0.909,0.091,17,16,0,0.701,1.710563,NA,NA
1,0,1,22,2,3529,296,16,2,RT,Prot-K,Treat(ProtK)Stim,294.363,5.638,300.001,0.981207,0.018793,4,3,0,49.141,1.879333,-21.731,-0.794001
1,0,1,22,2,3530,296,16,3,RT,Prot-K,Treat(ProtK)Post,296.401,3.6,300.001,0.988,0.012,3,2,0,18.14,1.8,-23.769,-0.868464
1,0,1,22,2,3531,297,17,1,RT,Prot-K,Treat(ProtK)Pre,286.903,13.098,300.001,0.956,0.044,6,5,0,116.145,2.6196,NA,NA
1,0,1,22,2,3532,297,17,2,RT,Prot-K,Treat(ProtK)Stim,300.001,0,300.001,1,0,1,0,0,NA,0,-13.098,-1
1,0,1,22,2,3533,297,17,3,RT,Prot-K,Treat(ProtK)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-13.098,-1
1,0,1,22,2,3534,298,18,1,RT,Prot-K,Treat(ProtK)Pre,240.397,59.604,300.001,0.801,0.199,30,29,0,93.724,2.05531,NA,NA
1,0,1,22,2,3535,298,18,2,RT,Prot-K,Treat(ProtK)Stim,300.001,0,300.001,1,0,1,0,0,NA,0,-59.604,-1
1,0,1,22,2,3536,298,18,3,RT,Prot-K,Treat(ProtK)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-59.604,-1
1,0,1,22,2,3537,299,19,1,RT,Prot-K,Treat(ProtK)Pre,300.001,0,300.001,1,0,1,0,0,NA,NA,NA,NA
1,0,1,22,2,3538,299,19,2,RT,Prot-K,Treat(ProtK)Stim,300.001,0,300.001,1,0,1,0,0,NA,NA,NA,NA
1,0,1,22,2,3539,299,19,3,RT,Prot-K,Treat(ProtK)Post,300.001,0,300.001,1,0,1,0,0,NA,NA,NA,NA
1,0,1,22,2,3540,300,20,1,RT,Prot-K,Treat(ProtK)Pre,208.156,65.564,273.72,0.76,0.24,31,31,27.559,26.281,2.114968,NA,NA
1,0,1,22,2,3541,300,20,2,RT,Prot-K,Treat(ProtK)Stim,254.223,45.778,300.001,0.847407,0.152593,22,22,2.661,0,2.080818,-19.786,-0.301781
1,0,1,22,2,3542,300,20,3,RT,Prot-K,Treat(ProtK)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-65.564,-1
1,0,1,22,3,3543,301,21,1,RT,Prot-K,Treat(ProtK)Pre,287.948,12.053,300.001,0.96,0.04,6,5,0,43.441,2.4106,NA,NA
1,0,1,22,3,3544,301,21,2,RT,Prot-K,Treat(ProtK)Stim,298.72,1.28,300,0.995733,0.004267,2,1,0,124.102,1.28,-10.773,-0.893802
1,0,1,22,3,3545,301,21,3,RT,Prot-K,Treat(ProtK)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-12.053,-1
1,0,1,22,3,3546,302,22,1,RT,Prot-K,Treat(ProtK)Pre,300.001,0,300.001,1,0,1,0,0,NA,0,NA,NA
1,0,1,22,3,3547,302,22,2,RT,Prot-K,Treat(ProtK)Stim,265.095,34.905,300,0.88365,0.11635,9,8,0,11.1,4.363125,34.905,NA
1,0,1,22,3,3548,302,22,3,RT,Prot-K,Treat(ProtK)Post,300.001,0,300.001,1,0,1,0,0,NA,0,0,NA
