Filter_1,Year,Batch,Number,Individual_Total,Individual_Treat,Phase,Species,Treatment,Treatment_Name,Resting_seconds,Active_seconds,vid_length,Resting_prop,Active_prop,Resting_entries,Active_entries,Resting_first_entry_time,Active_first_entry_time,Active_per_period,Diff_Activity,Change_Activity
1,21,2,334,92,18,1,BB,BFT,Treat(Fresh)Pre,222.77,77.23,300,0.743,0.257,22,22,6.842,0,3.510455,,
1,21,2,335,92,18,2,BB,BFT,Treat(Fresh)Stim,213.433,86.567,300,0.711443,0.288557,30,30,2.701,0,2.885567,9.337,0.120899
1,21,2,336,92,18,3,BB,BFT,Treat(Fresh)Post,166.098,133.902,300,0.554,0.446,31,32,0.881,0,4.184437,56.672,0.733808
1,21,2,337,93,19,1,BB,BFT,Treat(Fresh)Pre,267.52,32.48,300,0.892,0.108,9,9,6.12,0,3.608889,,
1,21,2,338,93,19,2,BB,BFT,Treat(Fresh)Stim,238.927,61.073,300,0.796423,0.203577,17,17,0,2.721,3.592529,28.593,0.880326
1,21,2,339,93,19,3,BB,BFT,Treat(Fresh)Post,254.316,45.684,300,0.848,0.152,17,16,0,9.404,2.85525,13.204,0.406527
1,21,2,340,94,20,1,BB,BFT,Treat(Fresh)Pre,243.088,56.912,300,0.81,0.19,14,14,0,18.001,4.065143,,
1,21,2,341,94,20,2,BB,BFT,Treat(Fresh)Stim,279.43,20.57,300,0.931433,0.068567,8,7,0,86.821,2.938571,-36.342,-0.638565
1,21,2,342,94,20,3,BB,BFT,Treat(Fresh)Post,261.613,38.387,300,0.872,0.128,11,10,0,25.101,3.8387,-18.525,-0.325503
1,21,3,343,95,21,1,BB,BFT,Treat(Fresh)Pre,268.766,31.234,300,0.896,0.104,12,11,0,47.84,2.839455,,
1,21,3,344,95,21,2,BB,BFT,Treat(Fresh)Stim,287.98,12.02,300,0.959933,0.040067,3,2,0,168.42,6.01,-19.214,-0.615163
1,21,3,345,95,21,3,BB,BFT,Treat(Fresh)Post,271.321,28.679,300,0.904,0.096,14,13,0,18.4,2.206077,-2.555,-0.081802
1,21,3,346,96,22,1,BB,BFT,Treat(Fresh)Pre,196.967,103.033,300,0.657,0.343,21,21,12.921,0,4.906333,,
1,21,3,347,96,22,2,BB,BFT,Treat(Fresh)Stim,182.062,117.938,300,0.606873,0.393127,22,23,2.701,0,5.127739,14.905,0.144662
1,21,3,348,96,22,3,BB,BFT,Treat(Fresh)Post,203.612,96.388,300,0.679,0.321,18,18,5.28,0,5.354889,-6.645,-0.064494
1,21,3,349,97,23,1,BB,BFT,Treat(Fresh)Pre,184.37,115.63,300,0.615,0.385,14,14,4.562,0,8.259286,,
1,21,3,350,97,23,2,BB,BFT,Treat(Fresh)Stim,186.133,113.867,300,0.620443,0.379557,24,23,0,8.04,4.950739,-1.763,-0.015247
1,21,3,351,97,23,3,BB,BFT,Treat(Fresh)Post,156.56,143.44,300,0.522,0.478,23,23,0,19.761,6.236522,27.81,0.240509
1,21,3,352,98,24,1,BB,BFT,Treat(Fresh)Pre,131.047,168.953,300,0.437,0.563,7,8,10.3,0,21.119125,,
1,21,3,353,98,24,2,BB,BFT,Treat(Fresh)Stim,176.746,123.254,300,0.589153,0.410847,7,7,4.84,0,17.607714,-45.699,-0.270484
1,21,3,354,98,24,3,BB,BFT,Treat(Fresh)Post,106.952,193.048,300,0.357,0.643,11,11,0,20.081,17.549818,24.095,0.142614
1,21,3,355,99,25,1,BB,BFT,Treat(Fresh)Pre,224.506,75.494,300,0.748,0.252,12,11,0,7.681,6.863091,,
1,21,3,356,99,25,2,BB,BFT,Treat(Fresh)Stim,255.785,44.215,300,0.852617,0.147383,10,9,0,54.18,4.912778,-31.279,-0.414324
1,21,3,357,99,25,3,BB,BFT,Treat(Fresh)Post,257.751,42.249,300,0.859,0.141,6,5,0,62.521,8.4498,-33.245,-0.440366
1,21,3,358,100,26,1,BB,BFT,Treat(Fresh)Pre,209.748,90.252,300,0.699,0.301,23,23,4.508,0,3.924,,
1,21,3,359,100,26,2,BB,BFT,Treat(Fresh)Stim,199.227,100.773,300,0.66409,0.33591,26,25,0,6.522,4.03092,10.521,0.116574
1,21,3,360,100,26,3,BB,BFT,Treat(Fresh)Post,195.249,104.751,300,0.651,0.349,23,22,0,8.42,4.761409,14.499,0.16065
1,21,3,361,101,27,1,BB,BFT,Treat(Fresh)Pre,241.55,58.45,300,0.805,0.195,13,13,1.361,0,4.496154,,
1,21,3,362,101,27,2,BB,BFT,Treat(Fresh)Stim,173.999,126.001,300,0.579997,0.420003,24,23,0,2.681,5.478304,67.551,1.155706
1,21,3,363,101,27,3,BB,BFT,Treat(Fresh)Post,189.648,110.352,300,0.632,0.368,26,25,0,19.04,4.41408,51.902,0.887973
1,21,3,364,102,28,1,BB,BFT,Treat(Fresh)Pre,264.427,35.573,300,0.881,0.119,14,13,0,77.581,2.736385,,
1,21,3,365,102,28,2,BB,BFT,Treat(Fresh)Stim,267.085,32.915,300,0.890283,0.109717,7,8,11.721,0,4.114375,-2.658,-0.07472
1,21,3,366,102,28,3,BB,BFT,Treat(Fresh)Post,271.966,28.034,300,0.907,0.093,8,7,0,92.26,4.004857,-7.539,-0.21193
1,21,3,367,103,29,1,BB,BFT,Treat(Fresh)Pre,255.944,44.056,300,0.853,0.147,18,17,0,2.701,2.591529,,
1,21,3,368,103,29,2,BB,BFT,Treat(Fresh)Stim,230.806,69.194,300,0.769353,0.230647,20,19,0,22.386,3.641789,25.138,0.570592
1,21,3,369,103,29,3,BB,BFT,Treat(Fresh)Post,214.88,85.12,300,0.716,0.284,16,17,1.84,0,5.007059,41.064,0.932086
1,21,3,370,104,30,1,BB,BFT,Treat(Fresh)Pre,218.603,81.397,300,0.729,0.271,18,17,0,3.961,4.788059,,
1,21,3,371,104,30,2,BB,BFT,Treat(Fresh)Stim,250.095,49.905,300,0.83365,0.16635,20,19,0,31.644,2.626579,-31.492,-0.386894
1,21,3,372,104,30,3,BB,BFT,Treat(Fresh)Post,231.695,68.305,300,0.772,0.228,25,24,0,9.06,2.846042,-13.092,-0.160841
1,21,1,473,105,1,1,BB,LN2,Treat(LN2)Pre,194.948,105.052,300,0.65,0.35,13,12,0,20.9,8.754333,,
1,21,1,474,105,1,2,BB,LN2,Treat(LN2)Stim,258.478,41.522,300,0.861593,0.138407,8,7,0,38.684,5.931714,-63.53,-0.604748
1,21,1,475,105,1,3,BB,LN2,Treat(LN2)Post,261.639,38.361,300,0.872,0.128,4,4,0,108.221,9.59025,-66.691,-0.634838
1,21,1,476,106,2,1,BB,LN2,Treat(LN2)Pre,241.454,58.921,300.375,0.804,0.196,35,34,0,63.861,1.732971,,
1,21,1,477,106,2,2,BB,LN2,Treat(LN2)Stim,291.793,8.207,300,0.972643,0.027357,5,4,0,51.229,2.05175,-50.714,-0.860712
1,21,1,478,106,2,3,BB,LN2,Treat(LN2)Post,283.735,16.642,300.377,0.945,0.055,8,7,0,9.461,2.377429,-42.279,-0.717554
1,21,1,479,107,3,1,BB,LN2,Treat(LN2)Pre,261.081,38.919,300,0.87,0.13,17,16,0,30.344,2.432437,,
1,21,1,480,107,3,2,BB,LN2,Treat(LN2)Stim,237.816,62.184,300,0.79272,0.20728,17,16,0,60.88,3.8865,23.265,0.59778
1,21,1,481,107,3,3,BB,LN2,Treat(LN2)Post,221.244,78.756,300,0.737,0.263,19,19,0,38.541,4.145053,39.837,1.023587
1,21,1,482,108,4,1,BB,LN2,Treat(LN2)Pre,261.704,38.296,300,0.872,0.128,23,22,0,13.541,1.740727,,
1,21,1,483,108,4,2,BB,LN2,Treat(LN2)Stim,245.607,54.393,300,0.81869,0.18131,9,9,0,56.8,6.043667,16.097,0.420331
1,21,1,484,108,4,3,BB,LN2,Treat(LN2)Post,217.12,82.88,300,0.724,0.276,11,11,0,19.164,7.534545,44.584,1.164195
1,21,1,485,109,5,1,BB,LN2,Treat(LN2)Pre,278.752,21.248,300,0.929,0.071,15,14,0,55.501,1.517714,,
1,21,1,486,109,5,2,BB,LN2,Treat(LN2)Stim,295.402,4.598,300,0.984673,0.015327,3,2,0,65.661,2.299,-16.65,-0.783603
1,21,1,487,109,5,3,BB,LN2,Treat(LN2)Post,295.141,4.859,300,0.984,0.016,5,4,0,72.902,1.21475,-16.389,-0.77132
1,21,1,488,110,6,1,BB,LN2,Treat(LN2)Pre,263.887,36.113,300,0.88,0.12,11,10,0,51.783,3.6113,,
1,21,1,489,110,6,2,BB,LN2,Treat(LN2)Stim,278.756,21.244,300,0.929187,0.070813,6,5,0,12.124,4.2488,-14.869,-0.411735
1,21,1,490,110,6,3,BB,LN2,Treat(LN2)Post,277.46,22.54,300,0.925,0.075,7,6,0,36.221,3.756667,-13.573,-0.375848
1,21,1,491,111,7,1,BB,LN2,Treat(LN2)Pre,292.837,7.163,300,0.976,0.024,3,2,0,14.602,3.5815,,
1,21,1,492,111,7,2,BB,LN2,Treat(LN2)Stim,299.236,0.764,300,0.997453,0.002547,2,1,0,245.301,0.764,-6.399,-0.893341
1,21,1,493,111,7,3,BB,LN2,Treat(LN2)Post,266.685,33.315,300,0.889,0.111,7,6,0,6.961,5.5525,26.152,3.650984
1,21,1,494,112,8,1,BB,LN2,Treat(LN2)Pre,249.082,50.918,300,0.83,0.17,7,7,0,82.527,7.274,,
1,21,1,495,112,8,2,BB,LN2,Treat(LN2)Stim,282.337,17.663,300,0.941123,0.058877,4,3,0,63.622,5.887667,-33.255,-0.653109
1,21,1,496,112,8,3,BB,LN2,Treat(LN2)Post,224.759,75.241,300,0.749,0.251,5,4,0,19.846,18.81025,24.323,0.47769
1,21,1,497,113,9,1,BB,LN2,Treat(LN2)Pre,278.502,21.498,300,0.928,0.072,9,8,0,187.1,2.68725,,
1,21,1,498,113,9,2,BB,LN2,Treat(LN2)Stim,293.067,6.933,300,0.97689,0.02311,5,4,0,74.701,1.73325,-14.565,-0.677505
1,21,1,499,113,9,3,BB,LN2,Treat(LN2)Post,247.517,52.483,300,0.825,0.175,17,16,0,14.901,3.280187,30.985,1.441297
1,21,1,500,114,10,1,BB,LN2,Treat(LN2)Pre,277.239,22.761,300,0.924,0.076,3,2,0,32.061,11.3805,,
1,21,1,501,114,10,2,BB,LN2,Treat(LN2)Stim,291.78,8.22,300,0.9726,0.0274,5,4,0,156.422,2.055,-14.541,-0.638856
1,21,1,502,114,10,3,BB,LN2,Treat(LN2)Post,284.606,15.394,300,0.949,0.051,5,5,0,102.801,3.0788,-7.367,-0.323668
1,21,2,503,115,11,1,BB,LN2,Treat(LN2)Pre,278.059,21.942,300.001,0.927,0.073,4,4,0,154.761,5.4855,,
1,21,2,504,115,11,2,BB,LN2,Treat(LN2)Stim,300,0,300,1,0,1,0,0,,0,-21.942,-1
1,21,2,505,115,11,3,BB,LN2,Treat(LN2)Post,264.144,35.856,300,0.88,0.12,7,6,0,60.601,5.976,13.914,0.634126
1,21,2,506,116,12,1,BB,LN2,Treat(LN2)Pre,286.7,13.3,300,0.956,0.044,3,2,0,105.06,6.65,,
1,21,2,507,116,12,2,BB,LN2,Treat(LN2)Stim,297.18,2.82,300,0.9906,0.0094,2,1,0,117.361,2.82,-10.48,-0.78797
1,21,2,508,116,12,3,BB,LN2,Treat(LN2)Post,296.659,3.341,300,0.989,0.011,4,3,0,107.42,1.113667,-9.959,-0.748797
1,21,2,509,117,13,1,BB,LN2,Treat(LN2)Pre,293.338,6.662,300,0.978,0.022,4,3,0,149.659,2.220667,,
1,21,2,510,117,13,2,BB,LN2,Treat(LN2)Stim,226.728,73.272,300,0.75576,0.24424,13,13,0,20.861,5.636308,66.61,9.998499
1,21,2,511,117,13,3,BB,LN2,Treat(LN2)Post,258.754,41.246,300,0.863,0.137,8,8,3.846,0,5.15575,34.584,5.191234
1,21,2,512,118,14,1,BB,LN2,Treat(LN2)Pre,300,0,300,1,0,1,0,0,,,,
1,21,2,513,118,14,2,BB,LN2,Treat(LN2)Stim,300,0,300,1,0,1,0,0,,,,
1,21,2,514,118,14,3,BB,LN2,Treat(LN2)Post,300,0,300,1,0,1,0,0,,,,
1,21,2,515,119,15,1,BB,LN2,Treat(LN2)Pre,256.795,43.205,300,0.856,0.144,14,13,0,31.473,3.323462,,
1,21,2,516,119,15,2,BB,LN2,Treat(LN2)Stim,250.832,49.168,300,0.836107,0.163893,18,17,0,20.96,2.892235,5.963,0.138016
1,21,2,517,119,15,3,BB,LN2,Treat(LN2)Post,259.934,40.066,300,0.866,0.134,14,13,0,14.043,3.082,-3.139,-0.072654
1,21,2,518,120,16,1,BB,LN2,Treat(LN2)Pre,247.022,52.978,300,0.823,0.177,8,7,0,3.261,7.568286,,
1,21,2,519,120,16,2,BB,LN2,Treat(LN2)Stim,271.889,28.111,300,0.906297,0.093703,4,4,12.221,0,7.02775,-24.867,-0.469384
1,21,2,520,120,16,3,BB,LN2,Treat(LN2)Post,265.683,34.317,300,0.886,0.114,8,7,0,194.204,4.902429,-18.661,-0.352241
1,21,2,521,121,17,1,BB,LN2,Treat(LN2)Pre,263.105,36.895,300,0.877,0.123,7,6,0,56.625,6.149167,,
1,21,2,522,121,17,2,BB,LN2,Treat(LN2)Stim,277.69,22.31,300,0.925633,0.074367,5,4,0,64.945,5.5775,-14.585,-0.395311
1,21,2,523,121,17,3,BB,LN2,Treat(LN2)Post,275.176,24.824,300,0.917,0.083,5,4,0,66.061,6.206,-12.071,-0.327172
1,21,2,524,122,18,1,BB,LN2,Treat(LN2)Pre,275.875,24.125,300,0.92,0.08,8,7,0,41.041,3.446429,,
1,21,2,525,122,18,2,BB,LN2,Treat(LN2)Stim,290.536,9.464,300,0.968453,0.031547,4,3,0,99.701,3.154667,-14.661,-0.60771
1,21,2,526,122,18,3,BB,LN2,Treat(LN2)Post,277.86,22.14,300,0.926,0.074,10,9,0,56.945,2.46,-1.985,-0.08228
1,21,2,527,123,19,1,BB,LN2,Treat(LN2)Pre,289.501,10.499,300,0.965,0.035,5,4,0,33.628,2.62475,,
1,21,2,528,123,19,2,BB,LN2,Treat(LN2)Stim,223.91,76.09,300,0.746367,0.253633,9,8,0,72.561,9.51125,65.591,6.247357
1,21,2,529,123,19,3,BB,LN2,Treat(LN2)Post,300,0,300,1,0,1,0,0,,0,-10.499,-1
1,21,2,530,124,20,1,BB,LN2,Treat(LN2)Pre,230.997,69.003,300,0.77,0.23,5,5,12.899,0,13.8006,,
1,21,2,531,124,20,2,BB,LN2,Treat(LN2)Stim,202.99,97.01,300,0.676633,0.323367,6,6,0,55.881,16.168333,28.007,0.405881
1,21,2,532,124,20,3,BB,LN2,Treat(LN2)Post,179.114,120.886,300,0.597,0.403,4,4,36.401,0,30.2215,51.883,0.751895
1,21,3,533,125,21,1,BB,LN2,Treat(LN2)Pre,275.863,24.137,300,0.92,0.08,8,7,0,32.68,3.448143,,
1,21,3,534,125,21,2,BB,LN2,Treat(LN2)Stim,290.017,9.983,300,0.966723,0.033277,6,5,0,222.801,1.9966,-14.154,-0.586403
1,21,3,535,125,21,3,BB,LN2,Treat(LN2)Post,271.073,28.927,300,0.904,0.096,8,7,0,135.101,4.132429,4.79,0.198451
1,21,3,536,126,22,1,BB,LN2,Treat(LN2)Pre,264.399,35.601,300,0.881,0.119,7,6,0,68.486,5.9335,,
1,21,3,537,126,22,2,BB,LN2,Treat(LN2)Stim,282.585,17.415,300,0.94195,0.05805,4,3,0,94.086,5.805,-18.186,-0.510828
1,21,3,538,126,22,3,BB,LN2,Treat(LN2)Post,282.309,17.691,300,0.941,0.059,7,6,0,41.046,2.9485,-17.91,-0.503076
1,21,3,539,127,23,1,BB,LN2,Treat(LN2)Pre,208.233,91.767,300,0.694,0.306,12,12,0,53.581,7.64725,,
1,21,3,540,127,23,2,BB,LN2,Treat(LN2)Stim,203.477,96.523,300,0.678257,0.321743,10,10,18.502,0,9.6523,4.756,0.051827
1,21,3,541,127,23,3,BB,LN2,Treat(LN2)Post,190.144,109.856,300,0.634,0.366,12,12,0,12,9.154667,18.089,0.197119
1,21,3,542,128,24,1,BB,LN2,Treat(LN2)Pre,300,0,300,1,0,1,0,0,,0,,
1,21,3,543,128,24,2,BB,LN2,Treat(LN2)Stim,300,0,300,1,0,1,0,0,,0,0,
1,21,3,544,128,24,3,BB,LN2,Treat(LN2)Post,292.023,7.977,300,0.973,0.027,3,2,0,159.324,3.9885,7.977,
1,21,3,545,129,25,1,BB,LN2,Treat(LN2)Pre,45.27,254.73,300,0.151,0.849,25,25,0,4.681,10.1892,,
1,21,3,546,129,25,2,BB,LN2,Treat(LN2)Stim,61.233,238.767,300,0.20411,0.79589,12,12,9.308,0,19.89725,-15.963,-0.062666
1,21,3,547,129,25,3,BB,LN2,Treat(LN2)Post,46.59,253.41,300,0.155,0.845,19,20,4.941,0,12.6705,-1.32,-0.005182
1,21,3,548,130,26,1,BB,LN2,Treat(LN2)Pre,288.768,11.232,300,0.963,0.037,5,5,0,117.404,2.2464,,
1,21,3,549,130,26,2,BB,LN2,Treat(LN2)Stim,299.5,0.5,300,0.998333,0.001667,2,1,0,133.48,0.5,-10.732,-0.955484
1,21,3,550,130,26,3,BB,LN2,Treat(LN2)Post,297.195,2.805,300,0.991,0.009,3,2,0,240.04,1.4025,-8.427,-0.750267
1,21,3,551,131,27,1,BB,LN2,Treat(LN2)Pre,282.809,17.191,300,0.943,0.057,5,4,0,97.883,4.29775,,
1,21,3,552,131,27,2,BB,LN2,Treat(LN2)Stim,297.18,2.82,300,0.9906,0.0094,2,1,0,158.18,2.82,-14.371,-0.835961
1,21,3,553,131,27,3,BB,LN2,Treat(LN2)Post,260.393,39.607,300,0.868,0.132,7,6,0,38.044,6.601167,22.416,1.303938
1,21,3,554,132,28,1,BB,LN2,Treat(LN2)Pre,254.736,45.264,300,0.849,0.151,10,9,0,12.465,5.029333,,
1,21,3,555,132,28,2,BB,LN2,Treat(LN2)Stim,279.287,20.713,300,0.930957,0.069043,8,7,0,100.52,2.959,-24.551,-0.542396
1,21,3,556,132,28,3,BB,LN2,Treat(LN2)Post,264.918,35.082,300,0.883,0.117,10,9,0,18.399,3.898,-10.182,-0.224947
1,21,3,557,133,29,1,BB,LN2,Treat(LN2)Pre,296.66,3.34,300,0.989,0.011,2,1,0,218.78,3.34,,
1,21,3,558,133,29,2,BB,LN2,Treat(LN2)Stim,300,0,300,1,0,1,0,0,,0,-3.34,-1
1,21,3,559,133,29,3,BB,LN2,Treat(LN2)Post,300,0,300,1,0,1,0,0,,0,-3.34,-1
1,21,3,560,134,30,1,BB,LN2,Treat(LN2)Pre,277.731,22.269,300,0.926,0.074,9,8,0,0.902,2.783625,,
1,21,3,561,134,30,2,BB,LN2,Treat(LN2)Stim,294.643,5.357,300,0.982143,0.017857,5,4,0,66.307,1.33925,-16.912,-0.759441
1,21,3,562,134,30,3,BB,LN2,Treat(LN2)Post,292.839,7.161,300,0.976,0.024,6,5,0,27.206,1.4322,-15.108,-0.678432
1,21,1,563,135,1,1,BB,MS222,Treat(MS222)Pre,266.86,33.14,300,0.89,0.11,14,13,0,34.709,2.549231,,
1,21,1,564,135,1,2,BB,MS222,Treat(MS222)Stim,281.535998,18.464002,300,0.938453,0.061547,10,10,0,39.642999,1.8464,-14.675998,-0.442848
1,21,1,565,135,1,3,BB,MS222,Treat(MS222)Post,257.897,42.103,300,0.86,0.14,17,16,0,18.438,2.631438,8.963,0.270459
1,21,1,566,136,2,1,BB,MS222,Treat(MS222)Pre,285.985,14.015,300,0.953,0.047,5,5,0,11.056,2.803,,
1,21,1,567,136,2,2,BB,MS222,Treat(MS222)Stim,276.528,23.472,300,0.92176,0.07824,11,11,1.676,0,2.133818,9.457,0.674777
1,21,1,568,136,2,3,BB,MS222,Treat(MS222)Post,264.179,35.821,300,0.881,0.119,20,19,0,39.285,1.885316,21.806,1.555904
1,21,1,569,137,3,1,BB,MS222,Treat(MS222)Pre,290.3,9.7,300,0.968,0.032,3,2,0,142.244,4.85,,
1,21,1,570,137,3,2,BB,MS222,Treat(MS222)Stim,291.159,8.841,300,0.97053,0.02947,3,2,0,106.62,4.4205,-0.859,-0.088557
1,21,1,571,137,3,3,BB,MS222,Treat(MS222)Post,278.179,21.821,300,0.927,0.073,6,5,0,49.872,4.3642,12.121,1.249588
1,21,1,572,138,4,1,BB,MS222,Treat(MS222)Pre,278.825,21.175,300,0.929,0.071,8,7,0,54.06,3.025,,
1,21,1,573,138,4,2,BB,MS222,Treat(MS222)Stim,300,0,300,1,0,1,0,0,,0,-21.175,-1
1,21,1,574,138,4,3,BB,MS222,Treat(MS222)Post,279.779,20.221,300,0.933,0.067,10,9,0,55.071,2.246778,-0.954,-0.045053
1,21,1,575,139,5,1,BB,MS222,Treat(MS222)Pre,298.14,1.86,300,0.994,0.006,2,1,0,280.559,1.86,,
1,21,1,576,139,5,2,BB,MS222,Treat(MS222)Stim,232.479,67.521,300,0.77493,0.22507,4,3,0,19.228,22.507,65.661,35.301613
1,21,1,577,139,5,3,BB,MS222,Treat(MS222)Post,270.938,29.062,300,0.903,0.097,3,2,0,106.821,14.531,27.202,14.624731
1,21,1,578,140,6,1,BB,MS222,Treat(MS222)Pre,300,0,300,1,0,1,0,0,,0,,
1,21,1,579,140,6,2,BB,MS222,Treat(MS222)Stim,298.06,1.94,300,0.993533,0.006467,2,1,0,68.897999,1.94,1.94,
1,21,1,580,140,6,3,BB,MS222,Treat(MS222)Post,297.439,2.561,300,0.991,0.009,3,2,0,93.379,1.2805,2.561,
1,21,1,581,141,7,1,BB,MS222,Treat(MS222)Pre,292.98,7.02,300,0.977,0.023,2,1,0,210.89,7.02,,
1,21,1,582,141,7,2,BB,MS222,Treat(MS222)Stim,297.399,2.601,300,0.99133,0.00867,2,1,0,97.125,2.601,-4.419,-0.629487
1,21,1,583,141,7,3,BB,MS222,Treat(MS222)Post,297.18,2.82,300,0.991,0.009,3,2,0,14.658,1.41,-4.2,-0.598291
1,21,1,584,142,8,1,BB,MS222,Treat(MS222)Pre,279.68,20.32,300,0.932,0.068,6,5,0,25.836,4.064,,
1,21,1,585,142,8,2,BB,MS222,Treat(MS222)Stim,272.434,27.566,300,0.908113,0.091887,4,3,0,83.581999,9.188667,7.246,0.356594
1,21,1,586,142,8,3,BB,MS222,Treat(MS222)Post,280.498,19.502,300,0.935,0.065,4,4,0,17.925,4.8755,-0.818,-0.040256
1,21,1,587,143,9,1,BB,MS222,Treat(MS222)Pre,292.08,7.92,300,0.974,0.026,3,2,0,27.263,3.96,,
1,21,1,588,143,9,2,BB,MS222,Treat(MS222)Stim,261.678001,38.321999,300,0.87226,0.12774,2,1,0,33.431999,38.321999,30.401999,3.838636
1,21,1,589,143,9,3,BB,MS222,Treat(MS222)Post,295.316,4.684,300,0.984,0.016,2,2,0.704,0,2.342,-3.236,-0.408586
1,21,1,590,144,10,1,BB,MS222,Treat(MS222)Pre,250.545,49.455,300,0.835,0.165,8,8,4.435,0,6.181875,,
1,21,1,591,144,10,2,BB,MS222,Treat(MS222)Stim,298.561,1.439,300,0.995203,0.004797,2,1,0,277.388998,1.439,-48.016,-0.970903
1,21,1,592,144,10,3,BB,MS222,Treat(MS222)Post,283.041,16.959,300,0.943,0.057,8,7,0,78.546,2.422714,-32.496,-0.657082
1,21,2,593,145,11,1,BB,MS222,Treat(MS222)Pre,271.88,28.12,300,0.906,0.094,5,4,0,61.939,7.03,,
1,21,2,594,145,11,2,BB,MS222,Treat(MS222)Stim,295.16,4.84,300,0.983867,0.016133,4,3,0,34.591997,1.613333,-23.28,-0.827881
1,21,2,595,145,11,3,BB,MS222,Treat(MS222)Post,293.22,6.78,300,0.977,0.023,4,3,0,81.796,2.26,-21.34,-0.75889
1,21,2,596,146,12,1,BB,MS222,Treat(MS222)Pre,270.914,29.086,300,0.903,0.097,9,9,7.387,0,3.231778,,
1,21,2,597,146,12,2,BB,MS222,Treat(MS222)Stim,273.635,26.365,300,0.912117,0.087883,10,9,0,47.642,2.929444,-2.721,-0.09355
1,21,2,598,146,12,3,BB,MS222,Treat(MS222)Post,273.163,26.837,300,0.911,0.089,10,9,0,13.366,2.981889,-2.249,-0.077322
1,21,2,599,147,13,1,BB,MS222,Treat(MS222)Pre,198.532,101.468,300,0.662,0.338,5,5,15.347,0,20.2936,,
1,21,2,600,147,13,2,BB,MS222,Treat(MS222)Stim,151.688,148.312,300,0.505627,0.494373,11,11,0,25.035,13.482909,46.844,0.461663
1,21,2,601,147,13,3,BB,MS222,Treat(MS222)Post,221.409,78.591,300,0.738,0.262,7,8,13.645,0,9.823875,-22.877,-0.22546
1,21,2,602,148,14,1,BB,MS222,Treat(MS222)Pre,287.672,12.328,300,0.959,0.041,6,6,2.329,0,2.054667,,
1,21,2,603,148,14,2,BB,MS222,Treat(MS222)Stim,293.919,6.081,300,0.97973,0.02027,3,2,0,66.853,3.0405,-6.247,-0.506733
1,21,2,604,148,14,3,BB,MS222,Treat(MS222)Post,290.059,9.941,300,0.967,0.033,7,6,0,16.492,1.656833,-2.387,-0.193624
1,21,2,605,149,15,1,BB,MS222,Treat(MS222)Pre,245.159,54.841,300,0.817,0.183,6,5,0,31.49,10.9682,,
1,21,2,606,149,15,2,BB,MS222,Treat(MS222)Stim,220.862,79.138,300,0.736207,0.263793,8,9,5.823,0,8.793111,24.297,0.443044
1,21,2,607,149,15,3,BB,MS222,Treat(MS222)Post,232.295,67.705,300,0.774,0.226,3,3,32.606,0,22.568333,12.864,0.234569
1,21,2,608,150,16,1,BB,MS222,Treat(MS222)Pre,274.44,25.56,300,0.915,0.085,4,3,0,61.142,8.52,,
1,21,2,609,150,16,2,BB,MS222,Treat(MS222)Stim,256.398,43.602,300,0.85466,0.14534,6,5,0,6.750999,8.7204,18.042,0.705869
1,21,2,610,150,16,3,BB,MS222,Treat(MS222)Post,257.756,42.244,300,0.859,0.141,3,3,24.466,0,14.081333,16.684,0.652739
1,21,2,611,151,17,1,BB,MS222,Treat(MS222)Pre,267.4,32.6,300,0.891,0.109,4,3,0,53.133,10.866667,,
1,21,2,612,151,17,2,BB,MS222,Treat(MS222)Stim,282.16,17.84,300,0.940533,0.059467,4,3,0,178.349,5.946667,-14.76,-0.452761
1,21,2,613,151,17,3,BB,MS222,Treat(MS222)Post,251.539,48.461,300,0.838,0.162,7,6,0,28.7,8.076833,15.861,0.486534
1,21,2,614,152,18,1,BB,MS222,Treat(MS222)Pre,232.997,67.003,300,0.777,0.223,5,5,8.784,0,13.4006,,
1,21,2,615,152,18,2,BB,MS222,Treat(MS222)Stim,297.46,2.54,300,0.991533,0.008467,3,2,0,154.708999,1.27,-64.463,-0.962091
1,21,2,616,152,18,3,BB,MS222,Treat(MS222)Post,274.72,25.28,300,0.916,0.084,5,5,0,43.919,5.056,-41.723,-0.622703
1,21,2,617,153,19,1,BB,MS222,Treat(MS222)Pre,246.722,53.278,300,0.822,0.178,5,4,0,49.527,13.3195,,
1,21,2,618,153,19,2,BB,MS222,Treat(MS222)Stim,122.916,177.084,300,0.40972,0.59028,5,5,114.705,0,35.4168,123.806,2.323773
1,21,2,619,153,19,3,BB,MS222,Treat(MS222)Post,92.619,207.381,300,0.309,0.691,4,4,0,40.207,51.84525,154.103,2.892432
1,21,2,620,154,20,1,BB,MS222,Treat(MS222)Pre,278.001,21.999,300,0.927,0.073,4,3,0,48.065,7.333,,
1,21,2,621,154,20,2,BB,MS222,Treat(MS222)Stim,265.379,34.621,300,0.884597,0.115403,5,4,0,55.67,8.65525,12.622,0.573753
1,21,2,622,154,20,3,BB,MS222,Treat(MS222)Post,284.945,15.055,300,0.95,0.05,3,3,0,134.046,5.018333,-6.944,-0.315651
1,21,3,623,155,21,1,BB,MS222,Treat(MS222)Pre,284.297,15.703,300,0.948,0.052,6,5,0,41.857,3.1406,,
